id,species,genotype,site,subsystem,tank,rack,qty,size
6d0cae2c-6e73-450d-892e-84529a6b623b,AC,AC2996,Mote Key Largo [In Situ],,Blue87,R116,4,
11e15d0e-1996-4a0f-95d3-be41ea8a5d95,AC,AC2990,Mote Key Largo [In Situ],,Blue87,R116,4,
c33aa538-ff6d-402e-a220-71f10e458419,AC,AC2993,Mote Key Largo [In Situ],,Blue87,R116,4,
5ea3912e-a273-49dd-91d9-de75d33eeae9,AC,AC2998,Mote Key Largo [In Situ],,Blue97,R115,3,
0cd37cea-c51f-4a94-a98c-1fb6102d37b9,AC,AC2999,Mote Key Largo [In Situ],,Blue97,R115,3,
4613a4f7-e768-4dca-b4f3-69f44ef725da,AC,AC2995,Mote Key Largo [In Situ],,Blue87,R116,3,
989f7545-b80b-40e4-bcd1-2dbe832ca840,AC,AC3001,Mote Key Largo [In Situ],,Blue97,R115,2,
f542db73-5aee-4255-9cf9-9efd70a1605f,AC,AC2918,Mote Key Largo [In Situ],,Blue97,R115,2,
444edbfb-18e1-49f5-ac74-68a22387818a,AC,AC2626,Mote Key Largo [In Situ],,Purple23,R42,1,
f736307f-b641-4ef5-8ee7-df1824c0487e,AP,AP588,Mote Key Largo [In Situ],,Blue44,R29,1,
7885b5b1-6385-48c4-965c-4628b4ec7b46,AC,AC2507,Mote Key Largo [In Situ],,Blue59,R84,1,
e4b218a7-8741-4238-9ea7-ae21d6f159dd,AC,AC2503,Mote Key Largo [In Situ],,Blue59,R84,1,
f483d254-aeec-49e9-a8d0-a6a61d07abba,AC,AC2502,Mote Key Largo [In Situ],,Blue59,R84,1,
40cec945-c93a-4eb0-abc5-a1b023069363,AC,AC2501,Mote Key Largo [In Situ],,Blue59,R84,1,
cf8802ef-2328-4aee-89d6-550aebba55a0,AC,AC925,Mote Key Largo [In Situ],,Blue59,R84,1,
9f8b7779-9f36-42c0-86e7-4cca5641594b,AC,AC1962,Mote Key Largo [In Situ],,Blue59,R84,1,
d0f3054d-e3f7-478b-8fc6-82645db8e067,AC,AC725,Mote Key Largo [In Situ],,Blue59,R84,1,
44ebfd69-571a-4fc7-aa9c-53553f775793,AC,AC95,Mote Key Largo [In Situ],,Blue59,R84,1,
e012fab6-b6af-482a-9c55-c185d0615fcb,AC,AC92,Mote Key Largo [In Situ],,Blue59,R84,1,
