id,date,cluster_id,genotype_name,species,site,rack,qty,reason,comment
b5e4ae3f-aebc-4969-9791-0f8af0a92b68,10/31/24 5:30,22696435-86e7-4d12-aa86-67252983db34,MC203,MC,Mote Summerland,R1594,24,fragging,fragging
95784f45-2bd8-487f-9df7-2d4fcf834b6f,10/31/24 5:30,22696435-86e7-4d12-aa86-67252983db34,MC203,MC,Mote Summerland,R1594,0,Move In,
60d2021e-0390-48c6-8da2-c2504d9edc3c,10/31/24 5:30,c7aff78d-d6f1-459a-8256-451556ba4870,MC203,MC,Mote Summerland,R1577,24,fragging,fragging
8b60f85b-f865-4095-a301-a06fd4aa9761,10/31/24 5:29,c7aff78d-d6f1-459a-8256-451556ba4870,MC203,MC,Mote Summerland,R1577,0,Move In,
971132cd-2fba-4a2f-a96c-b2b597e4ae4f,10/31/24 5:29,0dee6993-cf07-4c5d-87cb-e99c0393f179,MC203,MC,Mote Summerland,R1868,24,fragging,fragging
389a2266-cd92-4f46-8559-83dda7222571,10/31/24 5:29,0dee6993-cf07-4c5d-87cb-e99c0393f179,MC203,MC,Mote Summerland,R1868,0,Move In,
4eeaa8b1-fb69-4ac2-9de3-8cf96bd31a1d,10/31/24 5:29,7269f397-b381-44cd-8c5c-977912b6593a,MC203,MC,Mote Summerland,R2031,24,fragging,fragging
81beab8e-d470-4dd0-8964-88292849f140,10/31/24 5:28,7269f397-b381-44cd-8c5c-977912b6593a,MC203,MC,Mote Summerland,R2031,0,Move In,
5931997b-107f-48d1-9744-06847008551b,10/31/24 5:27,2743da75-c0aa-488c-be85-d09378593916,SS87,SIDEREA,Mote Summerland,R1977,24,fragging,fragging
03d4a9f4-8887-466a-8dc1-e3c3cab76087,10/31/24 5:27,2743da75-c0aa-488c-be85-d09378593916,SS87,SIDEREA,Mote Summerland,R1977,0,Move In,
64860fcb-91b1-418a-afc2-24d5b1092a77,10/31/24 5:25,e4761b4a-f4e9-48f3-93e7-6647f12b9ccc,SS87,SIDEREA,Mote Summerland,R1778,24,fragging,fragging
778c7609-a155-4f05-9a94-2741cd04bd80,10/31/24 5:25,e4761b4a-f4e9-48f3-93e7-6647f12b9ccc,SS87,SIDEREA,Mote Summerland,R1778,0,Move In,
aa014b9f-3390-4016-a3e1-40db484d1fc9,10/31/24 5:24,ff3c2e67-25da-4d55-9bff-be4924934f04,MC203,MC,Mote Summerland,R1994,4,fragging,fragging
82991987-975e-45ac-9a14-f0b97a455e11,10/31/24 5:24,ff3c2e67-25da-4d55-9bff-be4924934f04,MC203,MC,Mote Summerland,R1994,0,Move In,
fdc28147-7078-4be4-87ce-d22cb8c7332b,10/31/24 5:24,7fa72430-e72c-40a5-b3c2-51633f31fa08,SS87,SIDEREA,Mote Summerland,R1664,8,fragging,fragging
11b8142f-12cd-461d-ae34-739a28f63fc5,10/31/24 5:23,7fa72430-e72c-40a5-b3c2-51633f31fa08,SS87,SIDEREA,Mote Summerland,R1664,0,Move In,
67bea2a1-7ff9-4a96-937b-a4ee876b9d20,10/31/24 5:23,c7e7b60b-4983-4416-a48c-24a02d50c70d,SS87,SIDEREA,Mote Summerland,R1803,24,fragging,fragging
25551e44-a062-44de-8b69-807b130d16ca,10/31/24 5:22,c7e7b60b-4983-4416-a48c-24a02d50c70d,SS87,SIDEREA,Mote Summerland,R1803,0,Move In,
93a82409-c725-4bd6-9f44-5cce62156b74,10/31/24 5:22,639572a4-cd0f-40bf-b1c6-9d8b01d8d662,SS87,SIDEREA,Mote Summerland,R1801,24,fragging,fragging
53792bdc-da5a-457f-b2a7-2df121efdab2,10/31/24 5:21,639572a4-cd0f-40bf-b1c6-9d8b01d8d662,SS87,SIDEREA,Mote Summerland,R1801,0,Move In,
93325e3e-90fb-4d6a-a97f-53c1809d33d8,10/31/24 5:21,de13cda1-3e01-403c-9eec-372e25bc55e0,PC61,PC,Mote Summerland,R1452,23,fragging,fragging
64b75098-77c3-452f-b452-fe90bd2bf2f8,10/31/24 5:20,de13cda1-3e01-403c-9eec-372e25bc55e0,PC61,PC,Mote Summerland,R1452,0,Move In,
a22828c8-b0ea-41fa-b607-2ae01359d4c7,10/31/24 5:20,10789b1c-2022-428f-8947-785f4b37b44b,PC61,PC,Mote Summerland,R1640,24,fragging,fragging
484028d3-d634-4a54-8d4c-15319d0a6e4f,10/31/24 5:20,10789b1c-2022-428f-8947-785f4b37b44b,PC61,PC,Mote Summerland,R1640,0,Move In,
a26ddac5-4a9c-4bd4-9300-ac3bb17037b0,10/31/24 5:19,c42632fe-9759-4aa9-9795-b74375887b9c,DL270,DL,Mote Summerland,R1606,24,fragging,fragging
72598a0c-d637-4651-996d-0fd071ee5bef,10/31/24 5:19,c42632fe-9759-4aa9-9795-b74375887b9c,DL270,DL,Mote Summerland,R1606,0,Move In,
db63217e-1a83-47a8-a277-2796e526c35b,10/31/24 5:19,6e57cd32-68c2-423b-96dc-fa17f84c1132,DL270,DL,Mote Summerland,R2001,15,fragging,fragging
58206ea4-48a0-4ed6-b111-4b7a188da4eb,10/31/24 5:19,6e57cd32-68c2-423b-96dc-fa17f84c1132,DL270,DL,Mote Summerland,R2001,0,Move In,
a7b5bd49-69f3-4d19-a37a-eb86251c5a30,10/31/24 5:10,910130e5-d308-4d92-a922-d5b54fabaa05,DS6,DS,Mote Summerland,R40,-3,other,other
fe1363d0-74b9-4f16-8231-5c85427edda0,10/30/24 13:05,95f84268-918d-487d-86c2-627c49741033,AP8,AP,Mote Key Largo,R166,1,Transfer,transfer_to_G2
398ba546-d457-4336-87f6-6406913d2903,10/30/24 13:05,90325e79-a496-49f1-9c0a-88eb3109c963,AP1,AP,Mote Key Largo,R166,1,Transfer,transfer_to_G2
15091507-1593-4315-b58f-50b4e6b96064,10/30/24 13:03,95f84268-918d-487d-86c2-627c49741033,AP8,AP,Mote Key Largo,R166,0,Move In,
24a0f516-a775-4735-8405-00ccde858124,10/30/24 12:37,651a57e0-7bd3-48c9-9069-a8241b9e63c9,AP1,AP,Mote Key Largo,R40,-2,Transfer,transfer_to_G5
a60ce675-0ab2-4574-89b5-48f36b7cabe3,10/30/24 11:35,15ffe02a-4eb9-4c44-bf02-9595ea179a9b,OF863,OF,Mote Summerland,R1672,-1,other,other
7d844ae7-d3c0-411d-b5bd-762f937155b1,10/30/24 11:11,b7942ea4-e08d-48b7-aec8-41e86d695932,SS40,SIDEREA,Mote Key Largo,R90,-1,correction,correction
4be80ac7-28b9-43df-ba49-26bbd8615c17,10/30/24 11:10,95cdd1f5-3bd9-488c-a5c2-2df4f34b7f48,OF1005,OF,Mote Key Largo,R283,-2,other,other
57b1d3b9-e8db-4589-9f9c-d7bb49188ff6,10/30/24 11:09,03053e2b-a6db-47d1-aaae-598cd5db0a66,OF450,OF,Mote Key Largo,R243,-4,other,other
7fca4bfe-aae1-4e7e-ab12-eb82c7e2c1d4,10/30/24 11:07,a7147a81-589f-4e32-bbd0-fbf338dfcb92,DS5,DS,Mote Key Largo,R83,-1,other,other
8910cb7b-3950-421e-b7c8-0a21a84b413f,10/30/24 11:05,16091194-f6c1-4329-9b46-513a387ffcbf,OF919,OF,Mote Key Largo,R235,-2,other,other
92e82a12-6dd8-4fa2-90bf-f7a9175db4b3,10/30/24 11:02,6440e8b8-8c91-4c8d-a449-378e85514dcd,SS83,SIDEREA,Mote Key Largo,R140,-1,other,other
2ea35129-55a3-41f3-b28e-ee49ed88df0c,10/30/24 10:59,39074a84-1087-4708-b948-9b5de0a265a3,OF919,OF,Mote Key Largo,R25,-1,other,other
77386473-2ad7-415d-9a9b-374fa6c3aa56,10/30/24 10:58,b0d648d7-7478-4896-9cc5-0a5b04fefc1b,OF1013,OF,Mote Key Largo,R163,1,Transfer,transfer_to_G4
d1d2ce7e-3157-4301-af6c-3e07fbf3a8e8,10/30/24 10:52,0ff501c0-60a7-4d02-b6b3-f690805ac1e2,PS6,PS,Mote Summerland,R1427,0,Move Out,
2d69125b-0210-4f88-8e5e-6fd4c9886a90,10/30/24 10:52,0ff501c0-60a7-4d02-b6b3-f690805ac1e2,PS6,PS,Mote Summerland,R1427,-10,fragging,fragging
d21419e7-04d6-4d25-b3a2-07e4c6b67e46,10/30/24 10:52,67c390ff-9732-4546-bd10-a21446edc8ee,PS32,PS,Mote Summerland,R1427,-20,fragging,fragging
df3c177e-91ae-4ed7-be7d-96dbb6e7d424,10/30/24 10:52,371e34a4-c80d-496b-969e-5e74335cda5b,PC41,PC,Mote Summerland,R1427,-20,fragging,fragging
9e2c157f-bcf5-4dc8-b03e-e1cec47cba68,10/30/24 10:45,c243d98c-8bc1-49cd-ae74-ea71f3f6ef1c,PA92,ASTREOIDES,Mote Summerland,R659,-2,correction,correction
a1182a34-fd91-49b4-9f16-e4cdb8875ed8,10/30/24 10:45,8c436fbb-fd34-4a54-83a6-0185e4c47afc,PA35,ASTREOIDES,Mote Summerland,R659,2,correction,correction
03d13116-13b7-46c5-af80-ab23745366ca,10/30/24 10:38,a8dc0be6-5eb6-4bc6-b4fc-f42ac5079744,PA45,ASTREOIDES,Mote Summerland,R321,-1,correction,correction
cb206a1e-2066-4d67-b4a0-68cde8690315,10/30/24 10:36,4fc65843-53e2-4827-98fc-664d082061cb,PC61,PC,Mote Summerland,R1495,-2,fragging,fragging
9ea862d6-852e-49fa-91f6-96c0a2783423,10/30/24 10:34,9977c05e-d5e8-464f-bc41-f914c1ea485a,MC1,MC,Mote Summerland,R1611,35,fragging,fragging
dc0db921-5a2c-4ab3-8dfa-be22bb8e8706,10/30/24 10:33,9977c05e-d5e8-464f-bc41-f914c1ea485a,MC1,MC,Mote Summerland,R1611,0,Move In,
c9d7cfe6-e19d-4b3e-b88d-540e1d6f4eb9,10/30/24 10:33,9d11c890-f609-4902-9da8-6ad6159a44d1,OF985,OF,Mote Summerland,R220,48,fragging,fragging
4c35255f-6a1c-46c5-b8bf-4ddd8ed77148,10/30/24 10:33,9d11c890-f609-4902-9da8-6ad6159a44d1,OF985,OF,Mote Summerland,R220,0,Move In,
46b6de38-96f4-4f29-ac95-3bb225f78ef7,10/30/24 10:33,5a35bc33-b026-43eb-83f0-e6b6e8576485,OF985,OF,Mote Summerland,R814,62,fragging,fragging
024cf654-888e-4251-85f2-c66c588d648e,10/30/24 10:32,5a35bc33-b026-43eb-83f0-e6b6e8576485,OF985,OF,Mote Summerland,R814,0,Move In,
2f38cc05-16be-4da4-a5fc-0fe473a0a298,10/30/24 10:29,3df7563f-d4a7-4491-b586-91023514fa99,OF697,OF,Mote Summerland,R1078,-27,correction,correction
69ecbab3-6256-44c1-b221-3f6615986421,10/30/24 10:29,d1fb5bb9-72b8-438a-890e-0d3affae8af5,OF694,OF,Mote Summerland,R1078,-33,correction,correction
19b7bde3-97a3-49cb-bbfb-6e8dc223c0cf,10/30/24 8:39,35679270-77f2-43ce-9c74-b1e116aab757,DL1,DL,Mote Summerland,R1478,-1,other,other
d7313e78-f375-4c8c-930c-288ea19f04c3,10/30/24 8:38,3e630734-0833-4647-af3a-067adf29f484,MC127,MC,Mote Summerland,R1615,1,correction,correction
ed4ea0d0-8f7d-4f18-895f-a2c861c4a7ed,10/30/24 8:35,a2b61f5d-3192-4ad4-8df6-74751ff83649,OF993,OF,Mote Summerland,R1240,-1,correction,correction
b9de58aa-9ea9-4178-95d3-faf3eabecd25,10/30/24 8:33,3b09af56-1d8c-44a0-806e-3e22f0b63383,OF61,OF,Mote Summerland,R1006,1,correction,correction
da6ed84b-cce6-40d5-ac85-8fa5c9bde87f,10/30/24 8:30,26240fa7-7a92-42f2-bbcb-2aa966e3a423,OF1002,OF,Mote Summerland,R931,-1,other,other
e80b2e06-3e5c-4599-b34f-9a0a6f7eafc6,10/30/24 8:28,2e8fe989-52b7-45b5-a2d6-59f939b38184,OF996,OF,Mote Summerland,R651,3,correction,correction
def96cf0-c172-40bd-a51f-b70a90a16d4e,10/30/24 8:27,afc7b27d-912b-407f-a893-13b226a21c70,OF993,OF,Mote Summerland,R732,1,correction,correction
b15c8d3f-3f69-4fcd-b3ac-b4a3095b5216,10/30/24 8:27,2e8fe989-52b7-45b5-a2d6-59f939b38184,OF996,OF,Mote Summerland,R651,-3,other,other
cb35f4a2-2830-4d34-b707-5d4ecc8c8fae,10/30/24 8:11,f363ed70-d755-4c01-8ea6-af7095bc0d15,OF993,OF,Mote Summerland,R1431,0,Move Out,
90435fe8-70b7-4771-84c6-0bf6f71bbd66,10/30/24 8:10,f363ed70-d755-4c01-8ea6-af7095bc0d15,OF993,OF,Mote Summerland,R1431,-30,fragging,fragging
9b620386-a7d6-4f4f-acef-4b33705fb0c8,10/30/24 7:59,96d2d210-6020-4276-bc1f-f31f8d307f41,CN14,CN,Mote Summerland,R1177,-1,other,other
5b24bb6f-89da-42c7-ab5a-ea1821804ab1,10/30/24 7:56,5c070b44-28e6-43b3-b874-b1ce5b6805f7,CN18,CN,Mote Summerland,R1675,-1,correction,correction
cfa2e587-85a4-4c8b-af94-963ec9040431,10/30/24 7:56,1c673f53-8b48-4921-8295-555f458c1c9f,OF3,OF,Mote Summerland,R210,0,Move Out,
218f044c-2545-4da7-a9b7-1b542a7603bd,10/30/24 7:25,04b731ff-a210-458d-b4d8-48a5d990e135,PC19,PC,Mote Summerland,R340,3,correction,correction
6f88a4a1-39c8-4fe4-b118-885f03499b83,10/30/24 7:24,d22a94e2-ddc5-4902-8418-978f33ab3b6a,SI6,INTERSEPTA,Mote Summerland,R1529,0,Move Out,
1d143935-cde5-43fc-990b-d92a7003695d,10/30/24 7:23,2f4c64c8-2782-4c5d-b575-79b6284bdabe,SS20,SIDEREA,Mote Summerland,R1512,0,Move Out,
89e75664-640c-4b6e-9756-adc870ae309e,10/30/24 7:23,d22a94e2-ddc5-4902-8418-978f33ab3b6a,SI6,INTERSEPTA,Mote Summerland,R1529,-22,Transfer,transfer_to_F4
3c88edea-33c6-4fab-ba9e-697d9cc9c352,10/30/24 7:23,2f4c64c8-2782-4c5d-b575-79b6284bdabe,SS20,SIDEREA,Mote Summerland,R1512,-10,Transfer,transfer_to_F4
75de5067-d4fb-4c56-b5e6-ac8ae2e3878c,10/30/24 7:22,f5e1d2f9-befe-402e-9dbb-33b00a275f86,SS20,SIDEREA,Mote Summerland,R1531,10,Transfer,transfer_to_F4
154c487c-1af0-4e5b-8761-a3714c306b05,10/30/24 7:22,107f6c95-e213-4413-b42c-667581897c8a,SI6,INTERSEPTA,Mote Summerland,R1531,20,Transfer,transfer_to_F4
d9ab6fc3-e498-416e-837d-0b72cadf695f,10/30/24 7:18,4ae7f6d5-897f-4624-8a47-b34087fb54e4,OF679,OF,Mote Summerland,R1448,-1,correction,correction
82e85720-171f-4886-a3c9-31744ee3aef4,10/30/24 7:17,d713d79c-43e6-4d32-a857-bbd7ad4aee28,MC61,MC,Mote Summerland,R1428,0,Move Out,
412292d8-4f49-436a-aee9-c0e7414dfafb,10/30/24 7:16,d713d79c-43e6-4d32-a857-bbd7ad4aee28,MC61,MC,Mote Summerland,R1428,-8,Transfer,transfer_to_F4
61dfa031-8c3e-46c9-bf22-d83fbef85f7d,10/30/24 7:16,e5782a40-c9a4-4b98-a7af-c15dd8439a82,SI8,INTERSEPTA,Mote Summerland,R152,0,Move Out,
c7426517-04ab-4217-8143-8a4b036fb4f1,10/30/24 7:16,e5782a40-c9a4-4b98-a7af-c15dd8439a82,SI8,INTERSEPTA,Mote Summerland,R152,-23,Transfer,transfer_to_F4
630f7aac-0a35-4670-a109-6fa5ecad7e77,10/30/24 7:15,73cbcf61-8674-4673-80c4-af6cf88330c9,OF679,OF,Mote Summerland,R1095,0,Move Out,
83857b6d-2892-4741-b360-1e7c09d9446b,10/30/24 7:15,73cbcf61-8674-4673-80c4-af6cf88330c9,OF679,OF,Mote Summerland,R1095,-18,Transfer,transfer_to_F4
53023f10-3a5b-4b97-9249-5d61f8dc23df,10/30/24 7:13,908c2257-7ba1-4710-8449-674338040bb4,SI8,INTERSEPTA,Mote Summerland,R1448,23,Transfer,transfer_to_F4
baf8578e-60da-4adb-9e51-c892dcafd802,10/30/24 7:13,4ae7f6d5-897f-4624-8a47-b34087fb54e4,OF679,OF,Mote Summerland,R1448,19,Transfer,transfer_to_F4
064ae83a-b050-4daa-9f8e-5d25ffbd946d,10/30/24 7:13,50481cce-f3a8-42d8-9067-43a7cf83209f,MC61,MC,Mote Summerland,R1448,8,Transfer,transfer_to_F4
05a6c81c-fb88-4242-8d10-c73f786d0c65,10/30/24 7:05,7d2b238e-250e-4e5d-8bcb-0e8bf9fdb840,PA71,ASTREOIDES,Mote Summerland,R1728,-1,correction,correction
55ccce8c-4e5e-40b0-a48d-4353d2f52a1d,10/30/24 6:19,9767f794-7f77-4d31-ab84-14961be1ac49,AP82,AP,Mote Key Largo,R84,-1,other,other
31c02cc8-9129-4697-8eb6-a59d3f0b3730,10/30/24 5:49,8046a5f8-bb2f-4226-87d4-bf645954d325,OF985,OF,Mote Summerland,R1313,-1,other,other
65112890-805b-4812-83c0-d67e4fa8bace,10/30/24 5:44,63c95e3f-e217-4f4e-85eb-7fa7a74d1740,OF980,OF,Mote Summerland,R854,2,Transfer,transfer_to_Q7
ac4c8f35-60fa-4557-980a-6d4df0075374,10/30/24 5:43,f07e0154-8fb3-496f-9da7-e6ec5cf3105b,OF980,OF,Mote Summerland,R1099,-2,Transfer,transfer_from_F4
65c00818-615c-4266-abbc-da8cfe62176b,10/30/24 5:37,afc7b27d-912b-407f-a893-13b226a21c70,OF993,OF,Mote Summerland,R732,-5,Transfer,transfer_to_F2
ff17e697-e7e9-48fb-8627-673c92bfa314,10/30/24 5:36,a2b61f5d-3192-4ad4-8df6-74751ff83649,OF993,OF,Mote Summerland,R1240,1,correction,correction
1a15f7e1-332e-467a-b61f-20080d7a588b,10/30/24 5:34,99d5f1ce-eedf-42fb-8ddb-262a8628be46,OF61,OF,Mote Summerland,R1391,-20,fragging,fragging
5bc2a776-75d2-4fc0-a5f2-c62a91cb6c56,10/30/24 5:31,b0fe1ff8-1c71-4d90-91e4-cd073fc9cdda,OF993,OF,Mote Summerland,R1125,4,Transfer,transfer_to_F2
fdda6bad-d02f-4ccf-86a4-7be85d5c3711,10/29/24 12:47,babf8622-c131-4e60-9198-4039411e02f0,OF985,OF,Mote Summerland,R833,-63,other,other
67d9d457-c5cf-4e96-82b5-4e08983a5f5c,10/29/24 12:45,4a18716e-a21c-40e4-a60f-e3a2dad11f9a,MC1,MC,Mote Summerland,R584,0,Move Out,
22673e36-813e-407c-953c-4ba999fea978,10/29/24 12:45,4a18716e-a21c-40e4-a60f-e3a2dad11f9a,MC1,MC,Mote Summerland,R584,-20,fragging,fragging
5e54224f-cc34-4b06-b064-7ad98d3ce960,10/29/24 12:40,1f2efccd-61d5-47e1-939a-b82516e78f97,AP16,AP,Mote Key Largo,R88,9,fragging,fragging
75473e85-8a68-413a-92e8-3c907c67ab8b,10/29/24 10:11,12823c2b-6db9-4bff-839c-89524ac7cb40,OF1031,OF,Mote Islamorada,R268,2,Transfer,transfer_to_G15
e4b51134-7e96-4280-9bcd-356d045a3d8d,10/29/24 9:40,85835487-a981-4ce1-9ea2-3acf98670df5,OF985,OF,Mote Summerland,R1264,78,fragging,fragging
22a3b638-3909-47a0-bbb8-c38e3c94ebc6,10/29/24 9:39,85835487-a981-4ce1-9ea2-3acf98670df5,OF985,OF,Mote Summerland,R1264,0,Move In,
c49148f5-cbfa-4c00-90a9-c3c9fdf4734b,10/29/24 7:33,7185d4b3-3e87-4cf9-b794-c2d24cfe59c0,MC203,MC,Mote Summerland,R756,0,Move Out,
88b1bab9-7af6-455d-9e8c-6986edd65ee9,10/29/24 7:32,aecf4ab2-0366-4a5d-b6bd-3010317b05f8,MC203,MC,Mote Summerland,R510,0,Move Out,
038b2944-6691-440c-9959-f30f07d59691,10/29/24 7:32,7185d4b3-3e87-4cf9-b794-c2d24cfe59c0,MC203,MC,Mote Summerland,R756,-1,fragging,fragging
3da444d1-f2a0-45bd-9f76-3baccca85c9c,10/29/24 7:32,aecf4ab2-0366-4a5d-b6bd-3010317b05f8,MC203,MC,Mote Summerland,R510,-1,fragging,fragging
bb52fd3e-6cd7-4d7e-bd0d-19f817ce09c1,10/29/24 7:29,00275ba8-f246-41ba-bf98-4fb50b2a2c9a,OF1004,OF,Mote Summerland,R681,-8,other,other
4c167051-e7e3-4ce1-8007-4fe5443eedd6,10/29/24 7:29,b61e16c3-9419-4718-bebb-7d0b87ab8734,OA07,OA,Mote Summerland,R1094,0,Move Out,
d9103f69-df65-4182-9c5b-eee3a23a1764,10/29/24 7:29,9cbcd776-4d22-405c-a7c3-7b99a35c549c,OF97,OF,Mote Summerland,R629,-17,other,other
60e23283-5b42-4b02-867a-3b97dfbbd6ce,10/29/24 7:28,b61e16c3-9419-4718-bebb-7d0b87ab8734,OA07,OA,Mote Summerland,R1094,-1,other,other
d64253f3-00d6-4716-8df8-1e4b8166a392,10/29/24 7:26,6a8c176a-bb26-4a96-ab60-f9eccb2d073a,SS484,SIDEREA,Mote Islamorada,R36,0,Move Out,
b756538b-9bd9-4516-951f-204cbbfbafde,10/29/24 7:26,904b3019-37ac-406c-8b8d-f6ef2af2b931,SR314,RADIANS,Mote Islamorada,R35,0,Move Out,
d1fcdd8f-d2a0-4054-8154-ed0231f94e1a,10/29/24 7:26,f1ce04a4-0838-4972-958f-b7bd4f7c2044,SR224,RADIANS,Mote Islamorada,R31,0,Move Out,
9c1a25d9-a278-4a1f-9a0a-2db088b3d5b2,10/29/24 7:26,cb49e0f7-4346-422e-9c6e-a0b8e26f9f22,SR223,RADIANS,Mote Islamorada,R30,0,Move Out,
aef367ac-23d9-4df4-9e5f-1f229067d873,10/29/24 7:25,6c433f8f-99d2-4c1b-88d7-f8a066c17888,SI234,INTERSEPTA,Mote Islamorada,R27,0,Move Out,
82d5e296-1354-4080-a741-f49fa1b3534b,10/29/24 7:25,f4b69856-13e8-46e2-a636-01e70fa25b2e,SI233,INTERSEPTA,Mote Islamorada,R25,0,Move Out,
0d90e50b-bb82-4e0a-9565-dd5a48551ccf,10/29/24 7:25,be74c68b-0fe3-47be-86eb-c5042bc73d29,SI235,INTERSEPTA,Mote Islamorada,R26,0,Move Out,
4274e091-cab3-43bb-8035-63c6ba78d197,10/29/24 7:25,fba3f951-7839-4f51-9db5-e981a27140e7,SI236,INTERSEPTA,Mote Islamorada,R23,0,Move Out,
440845f7-bea9-4541-aeba-7406c5ebdfb7,10/29/24 7:25,bae4ae8b-0644-4cfb-92de-4bb93bd7babf,SS493,SIDEREA,Mote Islamorada,R17,0,Move Out,
ea7a8218-1f37-433d-b4bf-6a821868b80a,10/29/24 7:25,8b13b035-51f9-49a1-8c78-64771ba3a987,SS496,SIDEREA,Mote Islamorada,R16,0,Move Out,
69bb38f6-db33-490d-af5b-f99f210119be,10/29/24 7:25,3c567795-5eb7-44a3-a178-4a49662149a4,SS491,SIDEREA,Mote Islamorada,R15,0,Move Out,
6f7dd803-3ad1-4274-bc9d-3505b3d91dfb,10/29/24 7:24,b92c5adf-91a4-4437-9522-9967bef57bf8,SS494,SIDEREA,Mote Islamorada,R13,0,Move Out,
411a8988-4264-42cb-af9f-b8533ee8aad4,10/29/24 7:24,9016b07c-02ad-4026-83d5-a6787239adab,DL277,DL,Mote Islamorada,R11,0,Move Out,
fb220c35-177d-49e2-9c67-18e0df7a2466,10/29/24 7:24,322b6187-b725-481d-a01f-2c6818038218,SS495,SIDEREA,Mote Islamorada,R12,0,Move Out,
68251d19-196a-43e4-b9f6-8595b381b1f2,10/29/24 7:24,f32053fb-472e-4d80-9021-27cfcef9bf62,DL279,DL,Mote Islamorada,R8,0,Move Out,
a9f111a4-6ed6-4ee3-ba02-e555776d57e4,10/29/24 7:24,9016b07c-02ad-4026-83d5-a6787239adab,DL277,DL,Mote Islamorada,R11,-1,fragging,fragging
fbffa98e-42bc-4239-913e-2dfc21de099f,10/29/24 7:24,661c8fd9-a2be-48f4-b226-fc2a538d14e7,DL276,DL,Mote Islamorada,R975,0,Move Out,
18b8a015-9b9c-4c9d-9cbe-028b9e6e9c1e,10/29/24 7:23,6a8c176a-bb26-4a96-ab60-f9eccb2d073a,SS484,SIDEREA,Mote Islamorada,R36,-1,fragging,fragging
8e5dae99-1f04-463f-9fdb-85a8174f1940,10/29/24 7:23,904b3019-37ac-406c-8b8d-f6ef2af2b931,SR314,RADIANS,Mote Islamorada,R35,-1,fragging,fragging
2df33238-857b-4538-a91e-fb0be2d1147f,10/29/24 7:23,f1ce04a4-0838-4972-958f-b7bd4f7c2044,SR224,RADIANS,Mote Islamorada,R31,-1,fragging,fragging
ca255f67-a2d8-41f4-99d9-36515cab0f1e,10/29/24 7:22,cb49e0f7-4346-422e-9c6e-a0b8e26f9f22,SR223,RADIANS,Mote Islamorada,R30,-1,fragging,fragging
d70cf7ec-430a-41bb-9ea6-d8a93bd2308e,10/29/24 7:22,6c433f8f-99d2-4c1b-88d7-f8a066c17888,SI234,INTERSEPTA,Mote Islamorada,R27,-1,fragging,fragging
7a9d28c3-b3c3-49e1-81c4-3da6ec286798,10/29/24 7:22,be74c68b-0fe3-47be-86eb-c5042bc73d29,SI235,INTERSEPTA,Mote Islamorada,R26,-1,fragging,fragging
35689fe2-c170-45eb-9030-9085dfe73d06,10/29/24 7:22,f4b69856-13e8-46e2-a636-01e70fa25b2e,SI233,INTERSEPTA,Mote Islamorada,R25,-1,fragging,fragging
92bf9170-7735-4297-a759-b6c584dce186,10/29/24 7:22,fba3f951-7839-4f51-9db5-e981a27140e7,SI236,INTERSEPTA,Mote Islamorada,R23,-1,fragging,fragging
bfd5ac2b-a8d6-4489-a9b9-373a85a71ff8,10/29/24 7:21,bae4ae8b-0644-4cfb-92de-4bb93bd7babf,SS493,SIDEREA,Mote Islamorada,R17,-1,fragging,fragging
696c6f8a-f73f-40d8-b720-f1777772ec10,10/29/24 7:21,8b13b035-51f9-49a1-8c78-64771ba3a987,SS496,SIDEREA,Mote Islamorada,R16,-1,fragging,fragging
72257d7d-eeea-408d-96ab-e39702ffbdb2,10/29/24 7:21,3c567795-5eb7-44a3-a178-4a49662149a4,SS491,SIDEREA,Mote Islamorada,R15,-1,fragging,fragging
f1bae06a-e4de-49c9-932a-fe99d0e54032,10/29/24 7:20,322b6187-b725-481d-a01f-2c6818038218,SS495,SIDEREA,Mote Islamorada,R12,-1,fragging,fragging
feebf54f-5614-4754-830b-fb0c4d83c297,10/29/24 7:20,b92c5adf-91a4-4437-9522-9967bef57bf8,SS494,SIDEREA,Mote Islamorada,R13,-1,fragging,fragging
3e690019-0958-4e94-bc50-caa5a5d54de9,10/29/24 7:20,b58741c1-750a-4143-b156-fc8678416f46,DL275,DL,Mote Islamorada,R255,57,fragging,fragging
86bb6c26-f7cd-416a-b7af-a7e3a2b17c3b,10/29/24 7:19,b58741c1-750a-4143-b156-fc8678416f46,DL275,DL,Mote Islamorada,R255,0,Move In,
9b24d71e-929d-46dd-8a5f-aaf8ff5af483,10/29/24 7:10,f32053fb-472e-4d80-9021-27cfcef9bf62,DL279,DL,Mote Islamorada,R8,-1,fragging,fragging
5e8141c8-27b1-4942-b8d2-e760534849a8,10/29/24 7:10,661c8fd9-a2be-48f4-b226-fc2a538d14e7,DL276,DL,Mote Islamorada,R975,-1,fragging,fragging
8f0a5822-3e9c-4a05-9078-efd09b2bf997,10/29/24 7:09,f7b0f7ca-a74a-4905-9113-5061f8536f61,DL279,DL,Mote Islamorada,R21,17,fragging,fragging
f99d71cd-362b-4175-b039-10caabc35fd1,10/29/24 7:09,0ff153dc-f040-4b6f-bb07-edb561b89ca2,DL276,DL,Mote Islamorada,R21,15,fragging,fragging
