Name,Location,Date,Latitude,Longitude,Deliverable,Genotype,Survived,Outplanted,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI68,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI71,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS260,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS262,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS264,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS273,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS277,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI55,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI56,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS129,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SR19,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS130,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SR65,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI147,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS310,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS261,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS268,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS272,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS276,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS280,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS283,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS286,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SR138,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI60,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI133,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI138,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SR76,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS312,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS313,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS317,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS318,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS323,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS331,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS666,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS667,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS668,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS669,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS670,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS671,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS672,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS673,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS674,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS675,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI134,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI135,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI145,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI136,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI142,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS715,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS716,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS717,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS718,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS719,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS720,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS713,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS714,6,6,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS314,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS320,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS499,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS502,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SI185,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SR207,1,1,,,,,
Outplant 2025-02-21, / HH_M_2,2/20/25,,,,SS311,1,1,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,CN19,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,DL186,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,MC112,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,MC62,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,OF977,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,OF980,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,OF983,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,OF988,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,PC18,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,PS32,10,10,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC3,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC31,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC34,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC58,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC62,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC75,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC80,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC1287,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC1962,20,20,,,,,
Outplant 2025-06-08,American Shoal / BIL_Q_P003,6/7/25,24.52172,-81.5239,BIL Year 1,AC2627,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,CN19,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,DL186,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,MC112,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,MC62,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,OF977,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,OF980,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,OF983,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,OF988,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,PC18,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,PS32,10,10,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC3,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC31,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC34,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC58,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC62,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC75,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC80,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC1287,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC1962,20,20,,,,,
Outplant 2025-06-08,American Shoal  / BIL_Q_P004,6/7/25,24.52172,-81.5236,BIL Year 1,AC2627,20,20,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,AC62,50,50,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,AC75,50,50,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,MC75,20,20,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,MC1,20,20,,,,24.53116,-81.4846
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,PC38,10,10,,,,24.53109,-81.48502
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,MC108,20,20,,,,24.52757,-81.49843
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,OF924,10,10,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,CN31,10,10,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,CN30,10,10,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,PC28,10,10,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,CN7,10,10,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,CN8,10,10,,,,,
Outplant 2025-03-26, / Looe Key-Corwin ,3/25/25,24.54644,-81.40206,State Year 8,PC39,20,20,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,CN80,40,40,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,PS33,31,31,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,PC56,60,60,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,DL165,10,10,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,PS5,10,10,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,DL201,20,20,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,PC19,79,79,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,MC102,10,10,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,OF1005,50,50,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,OF977,50,50,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,OF990,50,50,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,PS49,50,50,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,OF993,80,80,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,OF995,100,100,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,CN21,50,50,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,CN18,30,30,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,DL166,30,30,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,MC75,10,10,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,MC95,10,10,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,MC71,10,10,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,MC11,10,10,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,PC55,50,50,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,OF985,40,40,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,MC111,50,50,,,,,
Outplant 2025-01-30, / IC-Z2,1/29/25,24.5274,-81.499,State Year 8,MC107,50,50,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA52,9,9,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA109,18,18,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA32,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA357,8,8,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA29,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS270,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA91,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR87,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA360,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SB32,160,160,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA384,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA93,40,40,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA33,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR223,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA371,36,36,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA400,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA398,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA399,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR370,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA388,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA395,8,8,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,PA383,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR225,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR11,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR18,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR13,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR477,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR221,15,15,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR17,30,30,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI236,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR90,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR355,40,40,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS89,30,30,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS149,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR314,30,30,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR269,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI208,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI209,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI207,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI167,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI263,9,9,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS365,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI234,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR276,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI75,17,17,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SR224,17,17,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS144,20,20,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS88,36,36,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SI235,10,10,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS95,33,33,,,,,
Outplant 2025-04-09,Tennessee Reef / TN-2,4/8/25,24.776099,-80.736465,State Year 8,SS108,40,40,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF3,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF1005,50,50,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF61,50,50,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF800,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,DL3,30,30,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF677,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF1043,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF976,50,50,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PC19,70,70,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF977,80,80,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PS17,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF999,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PS37,10,10,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF1006,10,10,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF980,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PC13,30,30,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF990,30,30,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PS49,100,100,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF985,20,20,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF995,80,80,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,OF675,40,40,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,MC205,50,50,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PS50,50,50,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,MC203,30,30,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PC18,40,40,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,PC61,30,30,,,,,
IC_U_3_M_1, / IC_U_3_M_1,4/16/25,24.54047,-81.44465,State Year 8,MC1,30,30,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI137,10,10,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SR9,10,10,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS438,30,30,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS139,31,31,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI180,20,20,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI37,20,20,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS121,40,40,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI153,10,10,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS159,89,89,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI25,70,70,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS265,10,10,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS501,40,40,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS479,20,20,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS419,10,10,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI61,30,30,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS93,100,100,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI146,10,10,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS481,20,20,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS443,40,40,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SR201,20,20,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI72,60,60,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI44,50,50,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI85,60,60,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI80,60,60,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI21,30,30,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI20,20,20,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SI0,30,30,,,,,
IC_U_2_M_1, / IC_U_2_M_1,4/14/25,24.54045,-81.4454,State Year 8,SS463,30,30,,,,,
